FIELD_MGT_NO_현장관리번호,EQ_NM_시설명칭,EQ_NO,FWK_FCLT_NM_기능시설명,TASK_NM_과업,SOU_ID,L2_AREA_NAME,L3_BUILDING,L4_FLOOR,L5_SECTOR,L6_ROOM,FWK_F1,FWK_F2,FWK_F3,FWK_F4
3G3-M-PMP-011,B3F H 주차장 화장실배수펌프2,1212088,B3F H 주차장 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000092,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H 주차장,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-012,B3F A 주차장 화장실배수펌프1,1212089,B3F A 주차장 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000093,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A 주차장,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-013,B3F A 주차장 화장실배수펌프2,1212090,B3F A 주차장 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000094,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A 주차장,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-014,B3F H 주차장 화장실오수펌프1,1212091,B3F H 주차장 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000095,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H 주차장,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-015,B3F H 주차장 화장실오수펌프2,1212092,B3F H 주차장 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000096,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H 주차장,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-016,B3F A 주차장 화장실오수펌프1,1212093,B3F A 주차장 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000097,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A 주차장,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-017,B3F A 주차장 화장실오수펌프2,1212094,B3F A 주차장 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000098,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A 주차장,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-020,B2F 북측 기계실 서측 화장실배수펌프1,1212095,B2F 북측 기계실 서측 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000099,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-021,B2F 북측 기계실 서측 화장실배수펌프2,1212096,B2F 북측 기계실 서측 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000100,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-022,B2F 북측 기계실 동측 화장실배수펌프1,1212097,B2F 북측 기계실 동측 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000101,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-023,B2F 북측 기계실 동측 화장실배수펌프2,1212098,B2F 북측 기계실 동측 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000102,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-024,B2F 북측 기계실 서측 화장실오수펌프1,1212099,B2F 북측 기계실 서측 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000103,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-025,B2F 북측 기계실 서측 화장실오수펌프2,1212100,B2F 북측 기계실 서측 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000104,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-026,B2F 북측 기계실 동측 화장실오수펌프1,1212101,B2F 북측 기계실 동측 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000105,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-027,B2F 북측 기계실 동측 화장실오수펌프2,1212102,B2F 북측 기계실 동측 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000106,탑승단지>제1터미널지역>교통센터구역,교통센터,지하2층,B2F 북측 기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-030,B3F 주차장 중앙 화장실배수펌프1,1212103,B3F 주차장 중앙 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000107,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 주차장 중앙,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-031,B3F 주차장 중앙 화장실배수펌프2,1212104,B3F 주차장 중앙 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000108,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 주차장 중앙,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-033,B3F 주차장 중앙 화장실오수펌프1,1212105,B3F 주차장 중앙 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000109,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 주차장 중앙,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-034,B3F 주차장 중앙 화장실오수펌프2,1212106,B3F 주차장 중앙 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000110,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 주차장 중앙,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-036,B3F 남측 기계실 화장실배수펌프1,1212107,B3F 남측 기계실 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000111,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-037,B3F 남측 기계실 화장실배수펌프2,1212108,B3F 남측 기계실 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000112,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-038,B3F 남측 기계실 화장실오수펌프1,1212109,B3F 남측 기계실 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000113,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-039,B3F 남측 기계실 화장실오수펌프2,1212110,B3F 남측 기계실 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000114,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-040,B3F 남측 화장실배수펌프1,1212111,B3F 남측 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000115,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 서비스도로 화장실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-041,B3F 남측 화장실배수펌프2,1212112,B3F 남측 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000116,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 서비스도로 화장실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-042,B3F 남측 화장실오수펌프1,1212113,B3F 남측 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000117,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 서비스도로 화장실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-043,B3F 남측 화장실오수펌프2,1212114,B3F 남측 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000118,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 서비스도로 화장실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-044,B3F 주차장 입구 화장실배수펌프1,1212115,B3F 주차장 입구 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000119,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A주차장,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-045,B3F 주차장 입구 화장실배수펌프2,1212116,B3F 주차장 입구 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000120,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A주차장,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-046,B3F 주차장 입구 화장실오수펌프1,1212117,B3F 주차장 입구 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000121,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A 주차장,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-047,B3F 주차장 입구 화장실오수펌프2,1212118,B3F 주차장 입구 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000122,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A 주차장,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-048,B3F 남측 철도기계실 화장실배수펌프1,1212119,B3F 남측 철도기계실 화장실배수펌프1,열원,기계그룹-열원사업소-열원-0000123,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 철도기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-049,B3F 남측 철도기계실 화장실배수펌프2,1212120,B3F 남측 철도기계실 화장실배수펌프2,열원,기계그룹-열원사업소-열원-0000124,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 철도기계실,미분류,기계,위생설비,위생설비 펌프,배수펌프
3G3-M-PMP-050,B3F 남측 철도기계실 화장실오수펌프1,1212121,B3F 남측 철도기계실 화장실오수펌프1,열원,기계그룹-열원사업소-열원-0000125,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 철도기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-051,B3F 남측 철도기계실 화장실오수펌프2,1212122,B3F 남측 철도기계실 화장실오수펌프2,열원,기계그룹-열원사업소-열원-0000126,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F 남측 철도기계실,미분류,기계,위생설비,위생설비 펌프,오수펌프
3G3-M-PMP-052,B3F H주차장1 영구배수펌프1,1212123,B3F H주차장1 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000127,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-053,B3F H주차장1 영구배수펌프2,1212124,B3F H주차장1 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000128,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-054,B3F H주차장2 영구배수펌프1,1212125,B3F H주차장2 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000129,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-055,B3F H주차장2 영구배수펌프2,1212126,B3F H주차장2 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000130,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-056,B3F H주차장3 영구배수펌프1,1212127,B3F H주차장3 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000131,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-057,B3F H주차장3 영구배수펌프2,1212128,B3F H주차장3 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000132,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-058,B3F H주차장4 영구배수펌프1,1212129,B3F H주차장4 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000133,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-059,B3F H주차장4 영구배수펌프2,1212130,B3F H주차장4 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000134,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-060,B3F H주차장5 영구배수펌프1,1212131,B3F H주차장5 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000135,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-061,B3F H주차장5 영구배수펌프2,1212132,B3F H주차장5 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000136,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-062,B3F H주차장6 영구배수펌프1,1212133,B3F H주차장6 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000137,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-063,B3F H주차장6 영구배수펌프2,1212134,B3F H주차장6 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000138,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-064,B3F H주차장7 영구배수펌프1,1212135,B3F H주차장7 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000139,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-065,B3F H주차장7 영구배수펌프2,1212136,B3F H주차장7 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000140,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F H주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-066,B3F A주차장1 영구배수펌프1,1212137,B3F A주차장1 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000141,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-067,B3F A주차장1 영구배수펌프2,1212138,B3F A주차장1 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000142,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-068,B3F A주차장2 영구배수펌프1,1212139,B3F A주차장2 영구배수펌프1,열원,기계그룹-열원사업소-열원-0000143,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
3G3-M-PMP-069,B3F A주차장2 영구배수펌프2,1212140,B3F A주차장2 영구배수펌프2,열원,기계그룹-열원사업소-열원-0000144,탑승단지>제1터미널지역>교통센터구역,교통센터,지하3층,B3F A주차장,미분류,기계,위생설비,위생설비 펌프,영구배수펌프
